ID,Gaussian,Gamma,ROT2,ROT1,RTLLR,DPMM,GMM
101505,0.048958683,0.049878225,0.031182132,0.026792283,0.006351395,0.030614129,0.003254733
100911,0.025100736,0.016731032,0.014282533,0.011385266,0.003648098,0.005473303,0.002377467
100393,0.076745473,0.070078516,0.057507255,0.051170979,0.007373808,0.010174535,0.002203385
101145,0.017518482,0.024327332,0.010529414,0.008943246,0.004637061,0.009435265,0.003110965
101319,0.016351501,0.010303954,0.006685067,0.005475511,0.004045058,0.014541662,0.002511728
100551,0.080449252,0.037407202,0.061053954,0.05475798,0.019031031,0.024909192,0.005114157
100787,0.072048177,0.038778143,0.053868678,0.047630263,0.005431058,0.005059507,0.001418875
100501,0.039294925,0.034023549,0.027347988,0.024744297,0.002627199,0.029057249,0.002481784
101549,0.023713532,0.019250802,0.011778194,0.00910266,0.005951102,0.009948267,0.002244122
100721,0.058059878,0.051787319,0.04055631,0.034365676,0.002025419,0.006647927,0.001556336
101433,0.043961671,0.020027252,0.021554326,0.017298121,0.003613428,0.006158291,0.002814142
100930,0.051049685,0.040749414,0.019032983,0.014617629,0.003248145,0.015552378,0.002667437
100491,0.05872355,0.0484754,0.044354905,0.04069835,0.002480788,0.005952212,0.00286197
100086,0.008359905,0.008868374,0.003932427,0.003172507,0.002224781,0.007490491,0.001716141
101199,0.024280762,0.017928967,0.010793838,0.009098389,0.00188141,0.007633517,0.002668013
101733,0.020473129,0.018989624,0.018772017,0.018509503,0.018355551,0.034506326,0.009970224
100240,0.01710161,0.013750365,0.010632827,0.00977369,0.003246193,0.015511217,0.003685583
100149,0.012575206,0.011027989,0.004426992,0.003814379,0.003502455,0.005577827,0.002246643
100537,0.055823898,0.047897996,0.045781964,0.043320831,0.002590563,0.007745323,0.002970666
101481,0.021852908,0.010330301,0.008901413,0.007201339,0.00518044,0.006749157,0.002976676
100156,0.035139811,0.029568472,0.020023001,0.016828425,0.005456292,0.014172268,0.002007368
101088,0.012478347,0.006636368,0.005208799,0.00450622,0.002814138,0.004175897,0.002443407
100894,0.083297548,0.050401709,0.045219195,0.035521696,0.003833685,0.003045018,0.001537516
101192,0.045272502,0.037738411,0.012946237,0.009395895,0.002893911,0.01361491,0.002052626
101162,0.082595437,0.071518708,0.051673162,0.043064033,0.002247019,0.00449308,0.001848612
101449,0.010737973,0.009626479,0.007925257,0.007267145,0.001812844,0.019201958,0.003244275
101428,0.060596595,0.050812729,0.030091112,0.024215614,0.003562456,0.012511524,0.002803222
100008,0.011888041,0.0089677,0.004339277,0.003814371,0.002790256,0.002147,0.002236597
101633,0.028565879,0.020240267,0.01024923,0.007689221,0.002415125,0.00570677,0.001954326
100099,0.006892554,0.006725093,0.006702251,0.006644131,0.006523725,0.067502448,0.007193032
101377,0.05924488,0.061494319,0.025664837,0.01977253,0.003003974,0.004079476,0.002165134
100059,0.03024388,0.013097658,0.018091964,0.01582425,0.0078013,0.005261194,0.001822261
101118,0.142160146,0.072030164,0.105151986,0.093111727,0.033290039,0.061223402,0.006549646
100785,0.056058111,0.022127635,0.05185701,0.050354595,0.001154335,0.018611956,0.004038435
100956,0.015228941,0.009497596,0.005610419,0.004544399,0.002430386,0.004408727,0.00215593
101674,0.016452211,0.008979044,0.005695608,0.004583071,0.002025695,0.005212408,0.001961419
100039,0.012397329,0.006527269,0.005162172,0.004583322,0.003140398,0.010602948,0.002902664
100132,0.030660536,0.031548945,0.024985143,0.021644309,0.021859157,0.021486083,0.004949341
100298,0.01591739,0.011875631,0.005154632,0.003968965,0.001386976,0.00562625,0.002913137
101040,0.036161147,0.033229025,0.031570066,0.030580283,0.027571284,0.030767524,0.003065183
100554,0.063047411,0.053174934,0.036799297,0.029821211,0.002979064,0.005124356,0.002712557
100407,0.043311933,0.041957023,0.03187181,0.028518299,0.003577771,0.009034533,0.003863517
101087,0.049428965,0.047223575,0.028395696,0.023619386,0.003623011,0.005501223,0.002472584
101140,0.109659603,0.07357251,0.039977659,0.026723352,0.007445173,0.02186638,0.002616944
101622,0.049319901,0.028019518,0.040975088,0.038126749,0.008926766,0.001870844,0.002268951
100614,0.071408847,0.063222805,0.036092104,0.02851728,0.004182341,0.002151168,0.001971903
100899,0.032351563,0.028404719,0.024138378,0.022911857,0.005208609,0.02603271,0.003265049
100518,0.008898062,0.004655852,0.002501765,0.002256547,0.001637917,0.002875354,0.003169065
100227,0.01617928,0.014992907,0.006235856,0.00476544,0.002412251,0.002002655,0.001811727
101362,0.040206871,0.017280478,0.033741688,0.031959017,0.001407814,0.002334317,0.002116955
100479,0.033151065,0.022473008,0.017989334,0.015315128,0.002008601,0.003974209,0.001869317
101424,0.015677677,0.009396542,0.004650509,0.003650039,0.002516106,0.003567035,0.002795462
100153,0.018539936,0.014010931,0.006422857,0.004722689,0.00152701,0.004128164,0.002441037
100657,0.014732197,0.013769846,0.013208261,0.012803197,0.011340854,0.033126395,0.002770296
101046,0.041474599,0.034192313,0.020543034,0.01604391,0.002886955,0.005451607,0.00275667
101402,0.048199397,0.043499647,0.039210611,0.036425072,0.002051417,0.010037986,0.002128256
