ID,Gaussian,Gamma,ROT2,ROT1,RTLLR,DPMM,GMM
100942,0.000708553,0.000458237,0.000352152,0.000351868,0.00033209,0.004284313,0.000530161
101442,0.006583942,0.004227996,0.00445659,0.004164387,0.001591816,0.009153877,0.002047265
100561,0.009110378,0.008673093,0.004062391,0.00328696,0.002338246,0.004576031,0.002075282
101262,0.031606025,0.0234895,0.018677114,0.015913537,0.013375349,0.008774646,0.003159644
101172,0.051388691,0.040943973,0.017765576,0.015209211,0.003192309,0.006800445,0.001486655
101727,0.027940029,0.013110385,0.01793671,0.015856054,0.003814661,0.00252128,0.00365297
101530,0.007146287,0.005585812,0.003298119,0.002682279,0.001223381,0.001996677,0.00121019
101666,0.011738212,0.009567683,0.004526287,0.003688643,0.001824185,0.004936897,0.00173336
100194,0.022022864,0.01277518,0.01008336,0.008358458,0.002130086,0.003863661,0.000965993
100248,0.009245041,0.006176676,0.001695944,0.00144169,0.001134434,0.003274522,0.001430366
100563,0.006741596,0.004407834,0.001777395,0.001549557,0.001043659,0.002452497,0.001554735
101422,0.144006647,0.145641473,0.075083163,0.061976478,0.084727486,0.021875949,0.003354948
100796,0.112741742,0.106540327,0.051289108,0.041507171,0.048722762,0.022001002,0.001614027
101196,0.018563024,0.011258259,0.008002794,0.007016386,0.003255471,0.006466978,0.00207328
100521,0.062501414,0.032429844,0.033610984,0.02876593,0.017996948,0.003512628,0.002188436
100517,0.021529129,0.020163358,0.005487441,0.00409096,0.00263975,0.008297763,0.001342648
101106,0.06641165,0.06345154,0.016773419,0.012774128,0.009018024,0.017286719,0.002686398
100905,0.098466583,0.074612403,0.031971151,0.022365353,0.00642777,0.007514248,0.001260725
101558,0.004073204,0.003188019,0.001783535,0.001537237,0.000995692,0.002662807,0.001337251
100084,0.017416702,0.020636937,0.006300362,0.004840467,0.001833527,0.007528068,0.001432341
101761,0.002918714,0.002685773,0.001907505,0.001686815,0.000326773,0.001848642,0.001123575
100123,0.000558971,0.000596861,0.000528311,0.000575595,0.000591084,0.002623063,0.009975916
100258,0.018446969,0.013716816,0.007242442,0.006042538,0.001776335,0.003923696,0.001321967
100798,0.012631595,0.006980341,0.005882101,0.004793425,0.002569695,0.00226303,0.00153764
100134,0.004920462,0.005004849,0.002563064,0.002439854,0.00238393,0.003150538,0.001545515
100979,0.001936267,0.001936063,0.001530816,0.00144607,0.000641758,0.002362888,0.00125921
100354,0.036817418,0.033357287,0.016274667,0.013880284,0.002859591,0.00262624,0.001485654
100464,0.019883881,0.019038378,0.015289153,0.013606728,0.001577602,0.003013173,0.001601496
100270,0.001875021,0.001887885,0.001634906,0.001597651,0.001610365,0.004015493,0.001133795
101483,0.056337019,0.047158551,0.02856132,0.023659348,0.007831789,0.01675352,0.001335604
101395,0.047622445,0.035676955,0.026776653,0.022232432,0.00445435,0.002410792,0.00132854
100993,0.03500724,0.025951007,0.028246127,0.025789607,0.00288484,0.005972014,0.002444246
101204,0.040997685,0.039384584,0.027773654,0.02285593,0.00168256,0.005177521,0.001958602
100738,0.029287735,0.018257754,0.020847872,0.018270914,0.005812148,0.003639239,0.003592191
100560,0.01055202,0.014679422,0.003709146,0.002917246,0.001664261,0.003715715,0.001298281
100017,0.032239633,0.027716047,0.019938822,0.017837119,0.003457672,0.005145848,0.002839097
100505,0.007317363,0.006156951,0.003177347,0.002610521,0.001638191,0.005045358,0.001159461
101479,0.029493048,0.024836484,0.006725475,0.004965119,0.00214959,0.003753778,0.00148776
100363,0.010769161,0.007529727,0.003141214,0.002692291,0.002306904,0.001944625,0.001666184
100545,0.055832582,0.06226845,0.034054311,0.028373048,0.003353988,0.005522033,0.002363669
100834,0.002663039,0.002067747,0.001263068,0.001028472,0.000432586,0.001996237,0.001668863
100701,0.016693786,0.014893013,0.008014449,0.006763517,0.001404869,0.002302202,0.001354218
101370,0.003360911,0.002839163,0.002208103,0.001940169,0.000415516,0.003102101,0.000959137
100355,0.014385558,0.010154895,0.006472179,0.005796031,0.002712815,0.004151349,0.001845605
101480,0.003640456,0.003214413,0.002758176,0.002652627,0.001502845,0.0064877,0.002444807
100013,0.016885169,0.015061043,0.0088197,0.006998417,0.00180387,0.002127203,0.00190822
100482,0.029506129,0.028237758,0.01276268,0.010454955,0.001462204,0.002062207,0.001006061
100161,0.00411949,0.002954977,0.001202264,0.000958299,0.000589527,0.001216074,0.001116931
101300,0.052609217,0.033024229,0.028635383,0.024677227,0.035823539,0.003306396,0.004073268
101468,0.09763154,0.049471328,0.042528722,0.034407736,0.003985071,0.00274214,0.001913671
101171,0.012947561,0.00931329,0.007068331,0.006522962,0.003363088,0.002976694,0.001279972
101474,0.011590239,0.007747515,0.004335153,0.003540903,0.001219701,0.002453144,0.000979156
100326,0.023187623,0.016353402,0.017206376,0.015284068,0.004383779,0.006765535,0.002468876
100695,0.050225772,0.036680701,0.019008473,0.013642688,0.003091864,0.002399394,0.001269802
100337,0.011386975,0.011933938,0.009341598,0.009248156,0.001727103,0.004617877,0.001327128
100618,0.026945223,0.021147475,0.017798129,0.015591433,0.002962143,0.003274679,0.001352159
100180,0.01683117,0.012966084,0.008598613,0.008142175,0.002120453,0.00609518,0.001856686
101536,0.042907915,0.024320509,0.024140389,0.022300135,0.014172319,0.011492912,0.003232127
100629,0.016894201,0.012906091,0.012747051,0.012365068,0.010610136,0.007359302,0.001935597
101236,0.08604305,0.052638882,0.040748154,0.033310339,0.004287854,0.003062694,0.001475781
100316,0.008949657,0.006956391,0.002868637,0.002177714,0.001844234,0.002095107,0.001219902
101252,0.011196877,0.00988345,0.006493105,0.006046556,0.002531059,0.004095369,0.001877814
100232,0.008452454,0.007258251,0.004403041,0.004033285,0.001623705,0.007872413,0.001381661
100633,0.014945054,0.009630517,0.006854853,0.005862676,0.001899941,0.003641745,0.001494358
101617,0.015807836,0.013163664,0.008422138,0.007859659,0.002241767,0.003465115,0.0009398
100049,0.01363438,0.011781334,0.007081018,0.005778102,0.001945141,0.004644215,0.00111142
101166,0.048253974,0.035705309,0.016555838,0.012056974,0.003194184,0.004018003,0.00168477
100119,0.013854471,0.012747634,0.008873825,0.007663246,0.003925317,0.006012817,0.001942897
101261,0.028888821,0.020691078,0.022570168,0.02137048,0.004400133,0.004002685,0.00261531
100478,0.075633006,0.053261409,0.031939229,0.026169083,0.00168901,0.001924433,0.001058835
100466,0.030472777,0.026918249,0.01032398,0.0071613,0.002426646,0.004523094,0.001562913
100461,0.010064254,0.004927966,0.003283222,0.002978492,0.00208036,0.002539156,0.001311087
100471,0.011481302,0.007684827,0.006223442,0.005695666,0.001319614,0.006791873,0.001498198
101219,0.027066393,0.02810974,0.007813213,0.005868432,0.002282174,0.002146281,0.001253452
100516,0.013393211,0.013288906,0.011260218,0.010191637,0.003999025,0.001730253,0.002036157
100689,0.003331555,0.003188893,0.003044961,0.003178439,0.003050546,0.024840116,0.024245991
100129,0.007876948,0.004599997,0.002497097,0.00224493,0.001420424,0.002208217,0.001434627
101520,0.000628272,0.000556063,0.000539493,0.000532775,0.000363803,0.00147239,0.001184123
101432,0.011192132,0.007036999,0.002302598,0.001780028,0.001308955,0.003149059,0.001527318
101603,0.030075594,0.020218964,0.021879495,0.019704072,0.006004861,0.005129549,0.002551025
101325,0.059008721,0.049733419,0.027710296,0.02223246,0.003555895,0.002771814,0.001741869
101037,0.022097242,0.01525275,0.015031374,0.014215515,0.011526117,0.010607286,0.002503985
101245,0.013411593,0.012198015,0.009277862,0.008650975,0.001794862,0.009588441,0.00189366
100819,0.010467536,0.010850351,0.003462376,0.003165199,0.002985797,0.004352832,0.002247199
100910,0.015865552,0.009807758,0.010006611,0.009606823,0.001653931,0.002651476,0.001811833
100660,0.006624822,0.003138631,0.001864769,0.001706096,0.00172786,0.001852987,0.001415331
100382,0.010106215,0.006526957,0.003705068,0.002826699,0.001909761,0.002651296,0.001290746
101270,0.051438699,0.033727803,0.027763108,0.022445998,0.004170689,0.003651846,0.002311927
100994,0.009578792,0.00790801,0.003397828,0.002544062,0.001070237,0.00274253,0.001206364
100279,0.014044659,0.009740222,0.004365039,0.003544024,0.001795385,0.002926735,0.001126839
100145,0.002617788,0.002730623,0.00223532,0.002172121,0.001536579,0.002595188,0.002760891
100304,0.010549256,0.008531919,0.003280216,0.002662191,0.001485938,0.00274866,0.001386472
100946,0.015314309,0.010821612,0.011195201,0.010667389,0.006006141,0.00591228,0.002099533
101737,0.002635654,0.00166598,0.001741917,0.001724138,0.002245586,0.004647801,0.006879597
101521,0.012113751,0.009559121,0.00440549,0.003227181,0.002403699,0.004182296,0.00153075
101243,0.009491374,0.006354127,0.005504718,0.004950561,0.002037832,0.004376379,0.001577272
100724,0.113997107,0.083930559,0.050426365,0.038498232,0.005220027,0.003326626,0.001462923
101715,0.011908442,0.011841058,0.00940841,0.009471747,0.009492928,0.013852899,0.00818865
100372,0.002701726,0.002921094,0.002375289,0.002380419,0.001319103,0.004557605,0.003417144
100595,0.011099097,0.004159329,0.003581059,0.003021149,0.001633841,0.002809487,0.001432936
100590,0.018810199,0.014636959,0.008627691,0.007597187,0.002653199,0.002420359,0.001884457
101205,0.039927107,0.032541303,0.011403688,0.008444547,0.002428155,0.002808811,0.001386815
101113,0.035274755,0.026576652,0.014493436,0.010298045,0.002449411,0.003171118,0.001598435
101033,0.013687257,0.012261002,0.005219883,0.003996618,0.001418367,0.002965676,0.001239002
100630,0.014392211,0.011302839,0.009115079,0.008737653,0.003673668,0.007291353,0.002577376
101504,0.01333198,0.010758188,0.007965775,0.007545432,0.001394778,0.002281198,0.001618585
100871,0.016741017,0.007476345,0.005922013,0.005091726,0.001746279,0.00190437,0.001413052
100413,0.010489564,0.005807549,0.003369889,0.002978058,0.001361333,0.003461685,0.001462654
101619,0.016168675,0.014620291,0.010478471,0.009148988,0.001466853,0.007655247,0.001732778
100113,0.017976624,0.011845723,0.0137471,0.012667784,0.001681017,0.001446963,0.001169916
101230,0.004013107,0.00342829,0.003613501,0.003553278,0.004339611,0.007883894,0.006967798
100360,0.017214413,0.013410312,0.003968785,0.00314304,0.002282858,0.007118353,0.001566302
101096,0.016851898,0.011246731,0.010078391,0.009265708,0.003209898,0.005399905,0.001816969
100324,0.006759431,0.008380231,0.003051331,0.002666266,0.002087527,0.004208519,0.001772228
101178,0.011372795,0.007029743,0.002918641,0.002672701,0.002274652,0.005672296,0.001446826
101100,0.012658585,0.010529644,0.007970642,0.006517512,0.001886764,0.002816826,0.001696047
100475,0.024319978,0.026602122,0.018255371,0.016980123,0.002141689,0.001736856,0.001099758
100771,0.028303049,0.020665114,0.018113257,0.016536621,0.00353216,0.004874961,0.001319886
100838,0.053235159,0.054223185,0.031899955,0.027558612,0.001803951,0.001484327,0.001324979
100431,0.02901919,0.023330675,0.011111661,0.009767403,0.003493088,0.004760841,0.001632258
100454,0.024084473,0.017130163,0.007813438,0.005904953,0.002684671,0.004516239,0.002431635
101621,0.022949899,0.019268541,0.01023967,0.008103743,0.001790492,0.002619703,0.001690752
100390,0.037451838,0.039838268,0.025805861,0.022483763,0.001924605,0.003613603,0.001194699
100027,0.009178379,0.005894208,0.00333719,0.002853703,0.001861402,0.003699313,0.00134718
100506,0.004336583,0.006945925,0.002172887,0.002016184,0.002086066,0.001761777,0.001708779
100825,0.020069133,0.019186069,0.014680437,0.014267687,0.001934689,0.00396113,0.002432695
100468,0.022106613,0.017755357,0.016408865,0.014296411,0.011634594,0.00378238,0.002022275
101121,0.010252608,0.008914954,0.007690152,0.007142905,0.007900357,0.016166455,0.005082596
100150,0.012336967,0.01237799,0.008734015,0.00855759,0.001107687,0.001162126,0.001022975
101265,0.025109236,0.018482176,0.015304285,0.013487646,0.012452569,0.004700741,0.0016551
101253,0.005737059,0.004438971,0.00316944,0.003188714,0.001794731,0.005343508,0.001703656
101705,0.005739497,0.005492624,0.004176636,0.003934234,0.001579266,0.005372815,0.001602764
101516,0.043636538,0.044798948,0.010646299,0.007007068,0.001876289,0.002615439,0.001426025
100972,0.016357435,0.014509608,0.010092085,0.00977466,0.00175205,0.003190035,0.001734521
101179,0.029149112,0.030578232,0.020679912,0.018803401,0.001683491,0.002189095,0.001332523
101380,0.070989347,0.049695509,0.037753253,0.030381974,0.011310819,0.00447717,0.002980224
100558,0.016428883,0.011015682,0.010286174,0.009621902,0.002453775,0.002014723,0.002125601
100959,0.002632601,0.002603403,0.001831696,0.001692832,0.000978876,0.003561198,0.000903818
100524,0.009046673,0.008363704,0.006584982,0.006387856,0.001447915,0.002349731,0.001449932
101393,0.011787643,0.00899312,0.004864727,0.004000033,0.002250778,0.002315481,0.001387683
100174,0.012746225,0.011237144,0.006604641,0.005618457,0.002426401,0.002580804,0.001211151
101557,0.009217373,0.009700503,0.007979078,0.007853117,0.005073983,0.007107886,0.00174666
100403,0.015964164,0.013378074,0.00674028,0.0051819,0.001813053,0.002681925,0.001146276
100546,0.003091257,0.003140455,0.001347201,0.001233845,0.00422259,0.012042068,0.00221618
101069,0.008064268,0.005625263,0.004356473,0.003942385,0.001920491,0.004230781,0.001167052
101129,0.029699724,0.030476087,0.021004746,0.018675974,0.026820066,0.013125247,0.005810937
101523,0.04502238,0.032521037,0.026228388,0.021685412,0.004355481,0.005480225,0.002383528
100077,0.061880622,0.038314424,0.019218327,0.015352739,0.004526913,0.003102676,0.001998521
101400,0.055817814,0.051603512,0.017539087,0.012133164,0.002936998,0.002372935,0.001380365
100106,0.00837209,0.003691144,0.002952635,0.002679552,0.00157132,0.002650068,0.001381306
100181,0.017708562,0.015040057,0.01057915,0.009168065,0.002706574,0.0056835,0.002510882
100060,0.011129887,0.010294706,0.006979282,0.006257847,0.001981626,0.007012792,0.001976312
100433,0.012111435,0.012269404,0.005339431,0.004394045,0.002174089,0.00531519,0.001813846
100438,0.050074328,0.048107405,0.029556936,0.025089891,0.002389864,0.001348445,0.00153942
100336,0.018659304,0.018314053,0.014583133,0.014007831,0.001761435,0.003167736,0.002285331
100873,0.009392389,0.005118917,0.003286274,0.003088041,0.002579829,0.001576444,0.001513484
101463,0.020735793,0.021413322,0.017537728,0.016863273,0.002678799,0.00390034,0.002551544
101496,0.023407842,0.025420126,0.013374789,0.010293133,0.002884261,0.0112183,0.00186364
100211,0.049923906,0.053646725,0.026769936,0.021871439,0.002281218,0.001841162,0.001441512
101180,0.011275394,0.006497155,0.003007333,0.002626494,0.002065527,0.005728129,0.001382761
101510,0.006142455,0.006236623,0.004940812,0.004905432,0.005543834,0.01223971,0.011374935
100718,0.004210315,0.002618385,0.001982454,0.001753618,0.000983876,0.004282713,0.001626215
101759,0.009592472,0.009222833,0.006500978,0.005840211,0.001040227,0.001924702,0.001435053
101292,0.098266029,0.066958487,0.048243377,0.039149044,0.00415286,0.002313393,0.001647078
100851,0.011355955,0.006181358,0.003932885,0.003357737,0.001662178,0.003767953,0.001507813
100754,0.03034099,0.02885858,0.015076652,0.01386693,0.003522827,0.007878796,0.001545823
100343,0.005448354,0.003147589,0.002480961,0.002254973,0.000744155,0.001610413,0.000926386
101563,0.053412168,0.054281815,0.040853671,0.036013659,0.017324346,0.021513003,0.00156879
100070,0.045667203,0.033372875,0.027671366,0.024223702,0.002091564,0.001956773,0.001082103
