ID,Gamma,Gaussian,RTLLR,ROT1,ROT2,GMM
101692,0,0,0.007975193,0,0,0.65809572
101247,0,0,0.002445618,0,0,0.126925493
100653,0,0,0,0,0,0
100812,0,0,0.396239335,0,0,0.818729774
101188,0,0,0,0,0,0.000797089
101385,0,0,0.040202186,0,0,0.117298848
100637,0,0,0.10548088,0,0,0.719567047
100102,0.002446971,2.41E-09,3.59E-10,0.350415902,0.231358811,0.127201068
101698,0,0,0.778997487,0,0,0.359551268
100766,0,0,0,0,0,4.25E-12
101094,0,0,0.918761387,0.001373254,2.96E-06,0.204683521
100058,0,0,0,0,0,1.52E-07
101137,0,0,0,0,0,0.001275563
100271,0,0,1.11E-16,0,0,0.082897635
101606,0,0,0,0,0,0.000460661
101545,0,0,0,0,0,0.415088307
100663,0,0,0,0,0,1.34E-08
101690,9.03E-07,0,0.747327813,0.188657997,0.034244885,0.918218564
100669,0,0,0,0,0,3.00E-13
100679,0,0,0.126926052,0,0,0.954266731
101601,0,0,8.75E-05,1.21E-14,0,0.140893285
100599,0.007060684,4.88E-15,0.355961401,0.168696318,0.031121672,0.63652305
100400,0,0,0.011829135,5.87E-09,8.33E-14,0.212629415
101415,0,0,0.003831113,0,0,0.422323991
100220,0,0,0,0,0,7.72E-06
100770,0,0,0,0,0,0
101637,7.49E-08,0,0.101226346,0.000251657,5.34E-07,0.217920401
100860,0,0,0.173439127,1.11E-16,0,0.161575911
100943,0,0,0.064150937,0,0,0.939891369
100664,0,0,0,0,0,2.89E-15
100997,0,0,0,0,0,0.173158871
101333,0,0,0,0,0,4.78E-07
100953,0.010206408,1.01E-06,0.390475108,0.024570781,0.010618756,0.586378368
100557,0,0,0.031654666,0,0,0.666548581
101726,0,0,0,0,0,0
100434,0,0,0,0,0,0.146444181
101182,1.38E-10,0,0.014952612,0.034678788,0.005557591,0.070665081
100494,0,0,4.73E-07,0.038456986,0.003364095,0.255150526
100260,0,0,0,0,0,0.220625929
101076,0,0,0.000289939,0,0,0.076671785
100142,0,0,0.001639452,0,0,0.422695157
101284,0,0,0.488964435,0,0,0.414094673
101441,0,0,3.79E-13,0,0,0.000274494
100325,0,0,0.003417816,0,0,0.000310501
100030,0,0,0.011206255,0,0,0.419278175
100297,0,0,0.092989942,0.011105117,0.002207772,0.378734786
101085,0,0,0.267810899,0.01494121,0.001806774,0.221554525
101448,0,0,1.53E-10,0,0,0.614718158
101684,0,0,0.336456142,0,0,0.503426241
101624,0,0,6.23E-07,0,0,0.027856409
100361,0,0,0,0,0,0.103003942
100322,0,0,0,0,0,0.001108922
100540,0,0,0,0,0,0.027041808
100642,0,0,0,0,0,0.004566315
101012,0,0,0,0,0,0.182443536
101299,0,0,0,0,0,0.052015375
100223,0,0,0,0,0,0.033194588
100702,0,0,0.003572003,0,0,0.837868939
101212,0,0,0.549598644,0,0,0.329738925
100831,0,0,0.001165888,1.39E-14,0,0.313325594
101528,0.013990262,1.53E-07,0.207852082,0.940183686,0.704179318,0.175298552
101355,0,0,0,0,0,0.696985566
101223,0,0,2.11E-10,0,0,0.256325757
100312,0,0,0.137921076,0.001200226,7.40E-06,0.574542609
101543,0,0,3.89E-05,0,0,0.864221109
101111,0,0,2.78E-12,0,0,0.309003377
101309,0,0,0.454229388,6.23E-06,6.04E-09,0.674976982
100197,0,0,0,0,0,0
100913,0,0,0,0,0,0
100568,0,0,1.30E-08,0,0,0.10676745
101762,0,0,0.144279873,0,0,0.004748858
101154,5.89E-06,5.97E-05,0.843577009,0.302613556,0.137230145,0.835961125
100567,0,0,0.56855658,4.36E-08,1.29E-12,0.154127101
101327,0,0,0.30038581,0,0,0.04812227
101021,0,0,0,0,0,0
100410,0,0,0,0,0,0.228403011
100932,0,7.77E-16,0.177868741,0.000230119,1.43E-05,0.137112758
101153,0,0,0,0,0,0
100051,0,0,0.004985756,0,0,0.012655592
101248,0,0,0,0,0,0.516787726
100547,0,0,0.268956854,2.03E-14,0,0.664624179
101405,2.39E-07,0,0.002184535,0.000175707,4.67E-07,0.074572586
100306,0,0,0.552431546,2.34E-13,0,0.083449919
101378,0,0,0.053860616,0,0,0.16095953
100707,0,0,0.089807022,2.66E-12,0,0.507604286
101240,0,0,1.04E-06,0,0,0.231013828
100826,0,0,0,0,0,0
100157,0,0,0,0,0,0.161475554
100007,0,0,5.28E-05,0,0,0.204080872
101672,0,0,0.109280375,0.042325732,0.000995621,0.368292634
100891,0,0,9.30E-07,0,0,0.189349516
101340,0,0,2.28E-06,0,0,0.145373245
100207,6.14E-13,0,0.131449217,1.81E-13,0,0.368931931
100578,0,0,0,0,0,0.050568196
101022,0,0,0,0,0,0.025972812
100778,0,0,5.02E-08,0,0,0.197536903
100121,0,0,3.77E-08,0,0,0.416898335
100919,0,0,0.204326862,0,0,0.341081595
101615,0,0,0.000679029,0,0,0.705383054
100155,0,0,0,0,0,0.000222866
100941,0,0,7.40E-12,0,0,0.085422514
100739,0,0,0.013648285,0.00265755,6.34E-05,0.192873887
101613,0,0,0.012579018,0,0,0.465957532
101232,0,0,1.71E-07,0,0,0.251827761
100339,0,0,0,0,0,0.017266241
100512,0,0,0.197881976,4.66E-15,0,0.766065513
100376,0,0,0.694160187,1.69E-08,1.03E-13,0.218963205
101014,0,0,0.916713242,6.48E-06,1.08E-08,0.717368637
100552,0,0,0,0,0,0.037684801
100710,2.71E-07,1.33E-15,0.39022371,0.032379571,0.024212041,0.433975219
101231,0,0,0,0,0,0.233455866
101217,0,0,6.64E-06,8.60E-10,2.55E-13,0.021352419
101618,0,0,0.771564685,0,0,0.148100641
101701,0,0,0.370062963,1.36E-05,3.22E-09,0.214668691
100443,0,0,0,0,0,7.14E-11
100788,0,0,0.179570896,1.75E-05,8.01E-09,0.067689945
100022,0,0,0,0,0,0
101124,0,0,0.177585408,0,0,0.605043926
101367,9.26E-06,0.000644111,0.20792836,0.002428178,0.002289258,0.248972749
100976,0,0,0.001839416,0,0,0.269957147
101241,0,0,0,0,0,0.001173377
100286,0,0,0.002044033,2.97E-12,5.77E-15,0.172569333
101175,0,0,0,0,0,0.00141157
100025,0,0,0.019605504,0,0,0.111503176
101390,0,0,0.677030447,0.006213563,0.001252512,0.811769906
101274,0,0,1.71E-11,0,0,0.513004713
101115,0,0,0.53015648,0,0,0.276183987
101186,0,0,5.77E-05,0,0,0.615359599
100239,0,0,4.28E-06,0.017398473,0.001579926,0.571684191
101486,0,0,0.523610419,3.32E-14,0,0.267849398
101472,0,0,0.002409597,1.55E-10,1.11E-16,0.06060255
100476,0,0,0,0,0,0.526296432
100767,0,0,0.273058356,0,0,0.85914958
101770,0,0,0.004329798,0.161986242,0.02283208,0.00377009
100849,0,0,0.309185107,7.66E-15,0,0.591665105
100848,0,0,0.680147347,0.000285646,8.71E-07,0.847990242
100938,0,0,0.046330935,0,0,0.302444223
100682,0,0,0,0,0,0.225707568
100977,0,0,0.107076355,0,0,0.953611109
100408,0,0,0.130864666,7.25E-12,0,0.043608619
101297,1.11E-08,0,0.003908626,0.05335603,0.006399559,0.016716703
100855,0,0,0.085017173,0.000114789,8.49E-07,0.020049933
101555,0,0,0.011165785,0,0,0.662028711
100869,0,0,0.390231323,3.79E-10,0,0.628992218
100786,0,0,0,0,0,0.239116142
100368,0,0,1.85E-10,0,0,0.291916858
100105,0,0,1.42E-13,0,0,0.210756994
100837,0,0,1.25E-08,0,0,0.101217404
101228,0,0,5.91E-11,0,0,0.06769761
101233,0,0,0,0,0,0.275805157
101625,0,0,3.95E-12,0,0,0.924932645
101614,0,0,0,0,0,0.425291708
101423,0,0,1.86E-06,0,0,0.022899181
100188,0,0,0,0,0,0.019712459
100691,0,0,1.85E-07,0,0,0.829933966
100856,0,0,3.56E-13,0,0,0.66095796
100266,0,0,4.10E-11,0,0,0.065963307
100666,0,0,0,0,0,0.814218858
100173,0,0,1.95E-13,0,0,0.321204259
100999,0,0,2.22E-16,0,0,0.614947002
101730,0,0,0.001658238,0,0,0.046130591
100108,0,0,0.008085995,0,0,0.193929213
100280,0,0,6.46E-07,0,0,0.216298424
100835,0,0,2.72E-09,0,0,0.209917146
100887,0,0,0,0,0,0.144205034
101057,0,0,3.11E-15,0,0,0.020846647
101503,8.62E-11,0,3.04E-13,0,0,0.02689857
101446,0,0,0.003272904,0,0,0.24694922
101112,0,0,0.014746139,0,0,0.07764158
101263,0,0,0,0,0,0.365482002
101434,0,0,1.71E-13,0,0,0.813202885
101336,0,0,0.141969374,0,0,0.005991404
100164,0,0,5.09E-10,0,0,0.059485174
100727,0,0,9.34E-12,0,0,0.170832716
100862,0,0,0,0,0,0.044418928
101159,0,0,0,0,0,0.044530176
100712,0,0,0,0,0,0.405529598
100982,0,0,0,0,0,0.376249121
101131,0,0,0.006945718,0,0,0.018161
101268,0,0,0,0,0,0.335843595
101587,0,0,7.13E-08,0,0,0.459248752
101062,0,0,0,0,0,0.525967865
100628,0,0,9.81E-11,0,0,0.070678947
