ID,Gaussian,Gamma,ROT2,ROT1,RTLLR,DPMM,GMM
100099,0.168220496,0.518231026,0.557269306,0.655336799,0.671263792,0.532541061,0.994692031
101377,0.072653189,0.008313349,0.803447427,0.876693168,0.980395463,0.936883607,0.982221169
100059,0.35996127,0.747747765,0.630284544,0.668889643,0.880304722,0.923413469,0.990812343
101118,0.020437082,0.736244209,0.29022162,0.370907321,0.477409496,0.020413851,0.988789026
100785,0.060933547,0.88859612,0.250093213,0.310773636,0.99954346,0.947260314,0.997516983
100956,0.418172906,0.780104884,0.930635046,0.955307787,0.993571195,0.983033575,0.995942738
101674,0.469533435,0.846627843,0.94139681,0.965450406,0.995448226,0.976607823,0.996687662
100039,0.599076969,0.91924598,0.959804395,0.976752941,0.99378078,0.933330865,0.995003509
100132,0.231712096,0.245548007,0.329875268,0.381714598,0.441492992,0.36902469,0.966519447
100298,0.527255497,0.736005365,0.950030625,0.969115534,0.995011039,0.970664329,0.992135343
101040,0.092732294,0.28635188,0.430704345,0.497199087,0.721165134,0.691687343,0.996940017
100554,0.09327048,0.287050787,0.567702909,0.671394407,0.982412638,0.967265438,0.990827546
100407,0.242118853,0.271764094,0.557873663,0.635114377,0.979025902,0.773614339,0.958599732
101087,0.21410695,0.279952109,0.736287896,0.817320193,0.991342234,0.983916186,0.996750828
101140,0.011640394,0.179740008,0.410464028,0.500614807,0.98705493,0.746922062,0.996375156
101622,0.022403301,0.091883163,0.145619363,0.181834308,0.99502966,0.999383709,0.999093515
100614,0.104231607,0.286500016,0.754276444,0.845205387,0.992702209,0.994427933,0.99531792
100899,0.151841367,0.295776864,0.427433832,0.464043947,0.950213701,0.53827698,0.992736896
100518,0.781956794,0.941653843,0.984591456,0.987804854,0.99427497,0.99135827,0.989502638
100227,0.729205879,0.764261881,0.943991753,0.960607853,0.977812299,0.984786421,0.987548994
101362,0.097998754,0.84112123,0.389110604,0.460763128,0.999313859,0.998662732,0.998900179
100479,0.323177057,0.656980396,0.762694365,0.81621134,0.990501044,0.980056072,0.995587596
101424,0.681495885,0.881791952,0.96613492,0.976045672,0.983437901,0.972755225,0.98326693
100153,0.58384685,0.756473913,0.942599583,0.965094603,0.992660638,0.975538898,0.991447151
100657,0.114518631,0.383401481,0.509876086,0.599163466,0.84983618,0.779771,0.998459796
101046,0.213683073,0.445206324,0.772875068,0.848301114,0.983848779,0.952074542,0.987745754
101402,0.087711537,0.241971826,0.3694276,0.447652598,0.994699307,0.957103633,0.998071698
101271,0.206501759,0.57994581,0.717154123,0.774953759,0.934750281,0.968930973,0.994885553
101573,0.084854071,0.123845791,0.32131543,0.383242453,0.389644463,0.401172107,0.994619271
101525,0.243079466,0.50090349,0.688272902,0.768606057,0.981684259,0.9637537,0.999066728
101361,-0.000191599,0.029226536,0.119980826,0.157210713,0.221921494,-0.000595444,0.88745772
100705,0.197617095,0.407120539,0.782710231,0.85349972,0.991879267,0.964887483,0.993627299
101200,0.062452418,0.102563642,0.218414597,0.28494307,0.64969973,0.067021543,0.991705561
101141,0.129262211,0.428055178,0.520108302,0.607561857,0.984150948,0.654152768,0.994884406
101119,0.043775968,0.191343891,0.336596595,0.388015587,0.95018378,0.573246701,0.993555672
100487,0.247057749,0.432851514,0.585514263,0.644269898,0.97900039,0.529334193,0.990965523
